category,name,description,serial,production_date,price,currency,authorised,in_stock,compatible_brands,recalled,digitallyTracked,used,aftermarket,safetyCritical
Suspension and Steering,Steering Wheel J34,Generic Steering Wheel,ZCL-ELE-X3JU-E9J,2015-01-26,853.07,JPY,True,False,Nord,True,True,False,True,False
Suspension and Steering,Control Arms H61,Generic Control Arms,ZCL-BRK-48SI-197,2025-07-10,1744.52,JPY,True,True,"Nord,BMV",False,True,True,False,True
Suspension and Steering,Steering Rack M62,Generic Steering Rack,ZCL-ELE-SSAA-KX4,2017-07-09,217.17,JPY,True,False,"Nord,Mecentley,Feramborghini",False,True,False,True,True
Suspension and Steering,Steering Rack T47,Generic Steering Rack,ZCL-ENG-YE4B-8QK,2018-11-06,419.36,JPY,True,True,"Mecentley,BMV,WV,Nord,Feramborghini",True,False,True,True,True
Suspension and Steering,Tie Rods M50,Generic Tie Rods,ZCL-ELE-W0HV-Z2H,2024-05-04,1529.22,JPY,True,True,"Mecentley,BMV,WV,Feramborghini,Nord",False,True,True,False,True
Suspension and Steering,Wheel Hub J2,Generic Wheel Hub,ZCL-BRK-Y5OU-G5E,2021-12-25,981.94,JPY,True,True,"Feramborghini,Mecentley,WV,BMV,Nord",True,True,False,False,False
Suspension and Steering,Alignment Shims V48,Generic Alignment Shims,ZCL-COL-HLV1-M7M,2021-10-06,262.96,JPY,True,True,"BMV,Nord,WV,Mecentley",False,True,True,True,True
Suspension and Steering,Coil Springs S69,Support vehicle weight and absorb shocks.,ZCL-COL-3QK4-3FU,2022-05-22,1148.62,JPY,True,True,"WV,Feramborghini,Nord,Mecentley",True,False,True,False,True
Suspension and Steering,Tie Rods E67,Transmit steering input to wheels.,ZCL-SUS-RS8Y-HSU,2025-10-16,1131.6,JPY,True,True,"Mecentley,WV",True,True,True,True,False
Suspension and Steering,Shock Absorbers / Struts E93,Generic Shock Absorbers / Struts,ZCL-PERF-ZZLF-5LB,2016-03-23,971.36,JPY,True,True,Feramborghini,True,True,False,False,True
Suspension and Steering,Control Arms D19,Connect wheel hub to vehicle frame.,ZCL-ELE-YZT5-6AJ,2015-07-21,1927.42,JPY,True,True,Nord,False,True,False,False,False
Suspension and Steering,Ball Joints M62,Generic Ball Joints,ZCL-COL-OUFO-YYT,2015-07-24,1407.46,JPY,True,True,"BMV,Nord,Mecentley,Feramborghini,WV",False,False,False,False,True
Suspension and Steering,Shock Absorbers B15,Dampen spring movement for smoother ride.,ZCL-ENG-6WJ0-ZDL,2024-01-11,808.28,JPY,False,True,"Mecentley,WV,Feramborghini,Nord",True,True,True,False,True
Suspension and Steering,Control Arms P72,Generic Control Arms,ZCL-PERF-Z3BK-Z7O,2016-08-25,342.26,JPY,False,True,"Nord,WV,BMV,Mecentley,Feramborghini",False,True,True,False,False
Suspension and Steering,Alignment Shims C53,Generic Alignment Shims,ZCL-DRI-2A8R-FOF,2017-01-18,987.78,JPY,True,True,"WV,Mecentley,Nord,Feramborghini,BMV",False,True,False,False,False
Suspension and Steering,Alignment Shims R69,Generic Alignment Shims,ZCL-TRN-08O7-6TN,2020-04-01,1610.99,JPY,True,True,"Feramborghini,Nord,BMV",False,True,True,True,True
Suspension and Steering,Coil Springs A7,Generic Coil Springs,ZCL-COL-N5WP-DKL,2023-12-03,1488.05,JPY,True,True,"BMV,WV,Nord,Mecentley",True,True,True,True,False
Suspension and Steering,Sway Bar / Anti-roll Bar Q49,Generic Sway Bar / Anti-roll Bar,ZCL-ENG-EZYY-VMU,2024-10-15,1428.65,JPY,True,True,Nord,False,True,False,False,True
Suspension and Steering,Ball Joints N73,Generic Ball Joints,ZCL-PERF-0IUY-253,2021-11-12,1555.03,JPY,True,True,"WV,Nord,Feramborghini,Mecentley,BMV",True,True,True,True,True
Suspension and Steering,Leaf Springs L7,Generic Leaf Springs,ZCL-ELE-ATLQ-PT8,2017-02-22,1564.26,JPY,True,True,"Mecentley,Feramborghini",False,True,False,True,True
Suspension and Steering,Control Arms Q94,Connect wheel hub to vehicle frame.,ZCL-TRN-3XLB-4L1,2019-10-23,781.34,JPY,True,True,"WV,Mecentley,Nord",False,True,True,True,True
Suspension and Steering,Shock Absorbers / Struts X82,Generic Shock Absorbers / Struts,ZCL-BRK-8X6Z-19M,2015-10-01,1806.04,JPY,True,True,"WV,BMV,Feramborghini,Nord",True,True,True,False,True
